172.184914,-40.771954,0.0
172.360695,-40.946447,0.0
172.338722,-41.029377,0.0
172.459572,-41.145303,0.0
172.525490,-41.252767,0.0
172.569435,-41.351807,0.0
172.558449,-41.450696,0.0
172.591408,-41.598749,0.0
172.624367,-41.697262,0.0
172.855080,-41.795624,0.0
173.074806,-41.762854,0.0
173.129738,-41.746462,0.0
173.338478,-41.754658,0.0
173.558205,-41.713666,0.0
173.723000,-41.697262,0.0
174.052590,-41.672648,0.0
174.129494,-41.656233,0.0
174.184425,-41.631603,0.0
174.184425,-41.541213,0.0
174.140480,-41.524765,0.0
174.063576,-41.483626,0.0
174.041603,-41.442461,0.0
174.085548,-41.401270,0.0
174.151466,-41.327061,0.0
174.382179,-41.227983,0.0
174.437111,-41.194924,0.0
174.217384,-41.004509,0.0
174.096535,-40.863412,0.0
174.030617,-40.755312,0.0
173.920754,-40.705360,0.0
173.788918,-40.730340,0.0
173.712013,-40.979631,0.0
173.646095,-40.996217,0.0
173.338478,-41.095646,0.0
173.283547,-41.153576,0.0
173.206642,-41.161848,0.0
173.173683,-40.963041,0.0
173.162697,-40.946447,0.0
173.074806,-40.788592,0.0
173.019875,-40.755312,0.0
172.800148,-40.705360,0.0
172.855080,-40.597002,0.0
172.833107,-40.429954,0.0
172.624367,-40.421591,0.0
172.437599,-40.488468,0.0
172.184914,-40.771954,0.0
