172.195749,-40.843671,0.0
172.492380,-40.993102,0.0
172.558298,-41.257923,0.0
172.668161,-41.849859,0.0
173.250436,-41.792547,0.0
174.008493,-41.636729,0.0
174.096383,-41.554568,0.0
174.184274,-41.677771,0.0
174.283151,-41.718786,0.0
173.931589,-42.062280,0.0
173.931589,-42.127498,0.0
173.536081,-42.476895,0.0
173.503122,-42.638744,0.0
173.316354,-42.872680,0.0
173.129587,-43.033500,0.0
172.854928,-43.145825,0.0
172.723092,-43.273943,0.0
172.712106,-43.449666,0.0
172.767038,-43.561225,0.0
172.986764,-43.608972,0.0
173.184518,-43.696411,0.0
173.129587,-43.815442,0.0
172.975778,-43.870908,0.0
172.767038,-43.926323,0.0
172.591257,-43.862987,0.0
172.250680,-43.934235,0.0
171.976022,-43.973780,0.0
171.514596,-44.202623,0.0
171.195993,-44.493309,0.0
171.185007,-44.813737,0.0
171.119089,-45.054836,0.0
171.009225,-45.109138,0.0
170.932321,-45.217586,0.0
170.910348,-45.333552,0.0
170.844430,-45.495506,0.0
170.690622,-45.595530,0.0
170.613717,-45.710722,0.0
170.734567,-45.779723,0.0
170.745553,-45.848639,0.0
170.657663,-45.917470,0.0
170.448923,-45.909826,0.0
170.350046,-45.970946,0.0
170.185251,-46.123451,0.0
170.097360,-46.222353,0.0
169.932565,-46.267940,0.0
169.822702,-46.374163,0.0
169.800729,-46.502870,0.0
169.613962,-46.570886,0.0
169.130563,-46.668982,0.0
168.822946,-46.668982,0.0
168.775232,-46.594894,0.0
168.533533,-46.609990,0.0
168.346766,-46.594894,0.0
168.214930,-46.481536,0.0
168.138025,-46.352779,0.0
167.753504,-46.337611,0.0
167.643641,-46.284489,0.0
167.577723,-46.170485,0.0
167.379969,-46.155266,0.0
167.281092,-46.238916,0.0
167.028406,-46.269303,0.0
166.863611,-46.238916,0.0
166.643885,-46.208513,0.0
166.391199,-46.101968,0.0
166.325281,-45.865315,0.0
166.698816,-45.373539,0.0
167.434900,-44.690304,0.0
168.313807,-44.006815,0.0
169.500330,-43.562653,0.0
170.898791,-42.702261,0.0
171.390675,-41.719529,0.0
171.994923,-41.407162,0.0
172.071828,-40.935782,0.0

