-176.716863,-43.831865,0.0 
-176.829473,-43.845732,0.0 
-176.900884,-43.847713,0.0 
-176.887151,-43.790243,0.0 
-176.862432,-43.776362,0.0 
-176.818487,-43.726763,0.0 
-176.730596,-43.722793,0.0 
-176.639959,-43.671162,0.0 
-176.582281,-43.677122,0.0 
-176.433965,-43.693011,0.0 
-176.260931,-43.704926,0.0 
-176.189519,-43.710882,0.0 
-176.227972,-43.772396,0.0 
-176.321355,-43.786277,0.0 
-176.392766,-43.837808,0.0 
-176.401006,-43.909086,0.0 
-176.401006,-43.972372,0.0 
-176.351568,-43.990159,0.0 
-176.310369,-44.019793,0.0 
-176.296636,-44.045463,0.0 
-176.131841,-44.287793,0.0 
-176.145574,-44.372276,0.0 
-176.271917,-44.364422,0.0 
-176.282903,-44.327103,0.0 
-176.346075,-44.252393,0.0 
-176.370794,-44.110576,0.0 
-176.541082,-44.128322,0.0 
-176.678411,-44.157886,0.0 
-176.725103,-44.033617,0.0 
-176.607000,-43.934804,0.0 
-176.579534,-43.871478,0.0 
-176.653692,-43.829883,0.0 
