174.808558,-40.899560,0.0
174.857997,-40.943143,0.0
174.926661,-40.972181,0.0
174.987086,-40.990842,0.0
175.107936,-40.986696,0.0
175.154628,-40.953515,0.0
175.190333,-40.907864,0.0
175.209559,-40.872567,0.0
175.187587,-40.835172,0.0
175.135402,-40.816467,0.0
175.050257,-40.785280,0.0
174.998072,-40.758240,0.0
174.943141,-40.741594,0.0
