171.472766,-41.851501,0.0
171.615589,-41.941456,0.0
171.747424,-41.900583,0.0
171.868274,-41.908760,0.0
172.098987,-41.965967,0.0
172.296741,-41.965967,0.0
172.362659,-41.810571,0.0
172.516467,-41.802382,0.0
172.626331,-41.802382,0.0
172.747180,-41.908760,0.0
172.791126,-41.974136,0.0
173.065784,-42.006798,0.0
173.373401,-41.990469,0.0
173.823840,-41.982303,0.0
174.054553,-41.974136,0.0
174.230335,-41.859684,0.0
174.318225,-41.679418,0.0
174.285266,-41.605527,0.0
174.164417,-41.482186,0.0
174.197376,-41.325618,0.0
174.318225,-41.292608,0.0
174.351184,-41.102476,0.0
174.296253,-41.036214,0.0
174.153430,-40.895186,0.0
173.966663,-40.737209,0.0
173.779895,-40.737209,0.0
173.681018,-40.812087,0.0
173.439319,-41.052786,0.0
173.428333,-41.094197,0.0
173.340442,-41.110754,0.0
173.263538,-40.994767,0.0
173.153674,-40.936696,0.0
173.131702,-40.870267,0.0
173.043811,-40.787137,0.0
173.010852,-40.745533,0.0
172.879016,-40.728884,0.0
172.944934,-40.645577,0.0
173.021839,-40.503716,0.0
172.758167,-40.420128,0.0
172.450549,-40.495362,0.0
172.241809,-40.595543,0.0
172.055042,-40.944995,0.0
171.989124,-41.094197,0.0
171.978137,-41.342116,0.0
171.934192,-41.399829,0.0
171.725452,-41.630167,0.0
