174.294879,-39.620862,0.0
174.341571,-39.592295,0.0
174.356677,-39.566892,0.0
174.353931,-39.553129,0.0
174.349811,-39.542539,0.0
174.358051,-39.529830,0.0
174.371784,-39.519237,0.0
174.370410,-39.510761,0.0
174.356677,-39.503345,0.0
174.340198,-39.469429,0.0
174.333331,-39.451404,0.0
174.327838,-39.415341,0.0
174.327838,-39.394119,0.0
174.319599,-39.375013,0.0
174.304492,-39.360149,0.0
174.323718,-39.353778,0.0
174.342944,-39.356964,0.0
174.367664,-39.356964,0.0
174.399249,-39.349531,0.0
174.443195,-39.360149,0.0
174.454181,-39.371828,0.0
174.498126,-39.345283,0.0
174.532459,-39.329351,0.0
174.537952,-39.315540,0.0
174.546192,-39.299601,0.0
174.572284,-39.291099,0.0
174.588764,-39.297476,0.0
174.594257,-39.310227,0.0
174.592883,-39.318727,0.0
174.575031,-39.321914,0.0
174.649188,-39.343159,0.0
174.643695,-39.354840,0.0
174.657428,-39.387751,0.0
174.642322,-39.422767,0.0
174.627216,-39.430193,0.0
174.624469,-39.454585,0.0
174.645068,-39.473669,0.0
174.667041,-39.473669,0.0
174.689014,-39.469429,0.0
174.726093,-39.452464,0.0
174.797504,-39.438678,0.0
174.844196,-39.433375,0.0
174.925220,-39.463068,0.0
174.888141,-39.477909,0.0
174.886669,-39.512623,0.0
174.866069,-39.562400,0.0
174.903148,-39.585688,0.0
174.914135,-39.605794,0.0
174.919628,-39.615316,0.0
174.915508,-39.633298,0.0
174.893535,-39.644931,0.0
174.897655,-39.672419,0.0
174.889415,-39.719969,0.0
174.905895,-39.765375,0.0
174.966320,-39.805476,0.0
174.988292,-39.864531,0.0
174.970440,-39.935118,0.0
174.882549,-39.888770,0.0
174.787792,-39.871909,0.0
174.749340,-39.876125,0.0
174.647716,-39.853989,0.0
174.580425,-39.831846,0.0
174.520000,-39.799146,0.0
174.459575,-39.776986,0.0
174.386791,-39.723138,0.0
174.356578,-39.687216,0.0
174.294780,-39.644931,0.0
174.294879,-39.620862,0.0
